date,dow,vtm,vleague,htm,hleague,daynt,parkid,attend,length,at_bats,hit,rbi,walk,strkout
20220407,Thu,SDN,NL,ARI,NL,N,PHO01,35508,198,55,7,5,14,11
20220407,Thu,CIN,NL,ATL,NL,N,ATL03,40545,181,66,14,8,6,26
20220407,Thu,MIL,NL,CHN,NL,D,CHI11,35112,198,62,18,9,8,16
20220407,Thu,PIT,NL,SLN,NL,D,STL10,46256,188,61,14,9,9,14
20220407,Thu,NYN,NL,WAS,NL,N,WAS11,35052,211,67,18,6,6,19
20220407,Thu,HOU,AL,ANA,AL,N,ANA01,44723,195,64,12,4,4,17
20220407,Thu,CLE,AL,KCA,AL,D,KAN06,28459,169,61,11,4,6,11
20220408,Fri,SDN,NL,ARI,NL,N,PHO01,17297,164,63,13,2,4,18
20220408,Fri,CIN,NL,ATL,NL,N,ATL03,40234,187,63,14,13,10,15
20220408,Fri,LAN,NL,COL,NL,D,DEN02,48627,189,71,15,7,7,23
20220408,Fri,OAK,AL,PHI,NL,D,PHI13,44232,194,67,17,13,5,19
20220408,Fri,MIA,NL,SFN,NL,D,SFO03,40853,206,72,15,10,10,13
20220408,Fri,NYN,NL,WAS,NL,N,WAS11,25677,223,67,18,10,7,19
20220408,Fri,HOU,AL,ANA,AL,N,ANA01,42719,224,80,27,18,3,15
20220408,Fri,CHA,AL,DET,AL,D,DET05,43480,210,67,16,9,7,14
20220408,Fri,SEA,AL,MIN,AL,D,MIN04,35462,173,60,9,3,11,17
20220408,Fri,BOS,AL,NYA,AL,D,NYC21,46097,236,78,18,11,7,26
20220408,Fri,BAL,AL,TBA,AL,D,STP01,25025,194,63,15,3,6,23
20220408,Fri,TEX,AL,TOR,AL,N,TOR02,45022,206,66,17,17,10,10
20220409,Sat,SDN,NL,ARI,NL,N,PHO01,19504,172,65,15,7,6,14
20220409,Sat,CIN,NL,ATL,NL,N,ATL03,40310,170,58,11,3,6,16
20220409,Sat,MIL,NL,CHN,NL,D,CHI11,30369,208,61,14,8,10,18
20220409,Sat,LAN,NL,COL,NL,N,DEN02,48087,168,66,15,5,1,19
20220409,Sat,OAK,AL,PHI,NL,D,PHI13,41622,157,59,12,6,5,19
20220409,Sat,MIA,NL,SFN,NL,D,SFO03,38885,177,63,10,2,5,28
20220409,Sat,PIT,NL,SLN,NL,D,STL10,45025,212,68,19,8,8,14
20220409,Sat,NYN,NL,WAS,NL,N,WAS11,21369,194,66,13,4,6,20
20220409,Sat,HOU,AL,ANA,AL,N,ANA01,36139,182,56,8,2,7,16
20220409,Sat,CHA,AL,DET,AL,D,DET05,17469,191,67,17,7,5,17
20220409,Sat,CLE,AL,KCA,AL,D,KAN06,17103,169,65,11,1,3,13
20220409,Sat,SEA,AL,MIN,AL,D,MIN04,20867,189,66,13,7,6,21
20220409,Sat,BOS,AL,NYA,AL,D,NYC21,46882,178,60,9,6,7,17
20220409,Sat,BAL,AL,TBA,AL,D,STP01,15615,153,63,16,8,4,15
20220409,Sat,TEX,AL,TOR,AL,D,TOR02,43386,159,67,18,7,3,12
20220410,Sun,SDN,NL,ARI,NL,D,PHO01,19089,195,64,13,13,15,22
20220410,Sun,CIN,NL,ATL,NL,D,ATL03,38233,194,66,14,9,8,20
20220410,Sun,MIL,NL,CHN,NL,D,CHI11,32858,183,61,9,8,11,21
20220410,Sun,LAN,NL,COL,NL,D,DEN02,40825,193,68,20,8,5,10
20220410,Sun,OAK,AL,PHI,NL,D,PHI13,33507,177,64,12,5,6,15
20220410,Sun,MIA,NL,SFN,NL,D,SFO03,37332,163,63,17,5,2,14
20220410,Sun,PIT,NL,SLN,NL,D,STL10,40027,188,72,22,11,5,15
20220410,Sun,NYN,NL,WAS,NL,D,WAS11,23158,181,62,12,6,5,15
20220410,Sun,HOU,AL,ANA,AL,D,ANA01,41253,195,67,14,4,6,13
20220410,Sun,CHA,AL,DET,AL,D,DET05,15712,176,67,15,11,7,14
20220410,Sun,CLE,AL,KCA,AL,D,KAN06,20165,189,82,29,20,5,16
20220410,Sun,SEA,AL,MIN,AL,D,MIN04,17018,191,68,17,14,7,17
20220410,Sun,BOS,AL,NYA,AL,N,NYC21,40108,220,66,16,7,8,17
20220410,Sun,BAL,AL,TBA,AL,D,STP01,14100,190,64,17,8,10,21
20220410,Sun,TEX,AL,TOR,AL,D,TOR02,31549,204,73,21,18,8,24
20220411,Mon,WAS,NL,ATL,NL,N,ATL03,42263,213,72,19,13,10,17
20220411,Mon,NYN,NL,PHI,NL,N,PHI13,22317,185,63,15,9,7,15
20220411,Mon,SDN,NL,SFN,NL,N,SFO03,23279,210,71,20,5,8,22
20220411,Mon,MIA,NL,ANA,AL,N,ANA01,20480,162,60,10,8,6,18
20220411,Mon,MIL,NL,BAL,AL,D,BAL12,44461,204,63,12,2,10,16
20220411,Mon,BOS,AL,DET,AL,N,DET05,11840,170,62,12,4,3,15
20220411,Mon,CLE,AL,KCA,AL,D,KAN06,8971,217,73,22,15,10,13
20220411,Mon,SEA,AL,MIN,AL,N,MIN04,12932,180,63,12,4,6,13
20220411,Mon,TOR,AL,NYA,AL,N,NYC21,26211,183,66,14,3,5,19
20220411,Mon,OAK,AL,TBA,AL,N,STP01,9139,180,76,21,14,4,21
20220411,Mon,COL,NL,TEX,AL,D,ARL03,35052,241,78,23,8,6,19
20220412,Tue,HOU,AL,ARI,NL,N,PHO01,17674,200,64,12,3,10,9
20220412,Tue,WAS,NL,ATL,NL,N,ATL03,31462,217,77,28,17,10,16
20220412,Tue,CLE,AL,CIN,NL,D,CIN09,43036,210,64,16,14,8,16
20220412,Tue,NYN,NL,PHI,NL,N,PHI13,26045,192,60,9,2,3,20
20220412,Tue,CHN,NL,PIT,NL,D,PIT08,34458,171,65,14,3,2,16
20220412,Tue,SDN,NL,SFN,NL,N,SFO03,25560,193,67,20,14,10,25
20220412,Tue,KCA,AL,SLN,NL,N,STL10,40398,156,68,18,11,4,15
20220412,Tue,MIA,NL,ANA,AL,D,ANA01,16132,179,60,9,6,10,23
20220412,Tue,MIL,NL,BAL,AL,N,BAL12,11814,218,70,16,8,9,19
20220412,Tue,SEA,AL,CHA,AL,D,CHI12,36948,202,64,13,5,9,19
20220412,Tue,BOS,AL,DET,AL,D,DET05,15781,169,65,14,8,4,12
20220412,Tue,LAN,NL,MIN,AL,N,MIN04,16732,240,68,14,8,12,19
20220412,Tue,TOR,AL,NYA,AL,N,NYC21,25068,187,61,12,3,3,15
20220412,Tue,OAK,AL,TBA,AL,N,STP01,7588,252,78,21,16,17,19
20220412,Tue,COL,NL,TEX,AL,N,ARL03,15862,189,62,11,5,8,13
20220413,Wed,HOU,AL,ARI,NL,D,PHO01,12660,230,67,12,5,13,21
20220413,Wed,WAS,NL,ATL,NL,D,ATL03,31959,177,60,10,4,3,17
20220413,Wed,CLE,AL,CIN,NL,D,CIN09,10976,187,73,20,10,4,22
20220413,Wed,NYN,NL,PHI,NL,D,PHI13,31190,244,67,18,15,12,21
20220413,Wed,CHN,NL,PIT,NL,D,PIT08,9122,169,62,14,8,8,18
20220413,Wed,SDN,NL,SFN,NL,D,SFO03,27197,131,59,9,3,3,20
20220413,Wed,MIL,NL,BAL,AL,N,BAL12,12704,184,63,12,6,7,15
20220413,Wed,SEA,AL,CHA,AL,N,CHI12,12291,174,67,18,10,5,18
20220413,Wed,BOS,AL,DET,AL,D,DET05,10522,231,75,23,16,9,20
20220413,Wed,LAN,NL,MIN,AL,D,MIN04,17101,154,66,12,7,5,21
20220413,Wed,TOR,AL,NYA,AL,N,NYC21,30109,190,71,18,10,5,16
20220413,Wed,OAK,AL,TBA,AL,N,STP01,8954,182,68,13,6,6,22
20220414,Thu,CHN,NL,COL,NL,N,DEN02,24444,182,70,20,6,6,11
20220414,Thu,CIN,NL,LAN,NL,N,LOS03,52995,190,68,20,11,6,13
20220414,Thu,PHI,NL,MIA,NL,N,MIA02,31184,203,64,17,7,7,14
20220414,Thu,SLN,NL,MIL,NL,D,MIL06,42794,184,63,14,6,4,16
20220414,Thu,WAS,NL,PIT,NL,N,PIT08,9266,217,71,22,13,14,23
20220414,Thu,ATL,NL,SDN,NL,N,SAN02,44844,187,72,22,13,5,15
20220414,Thu,SEA,AL,CHA,AL,D,CHI12,13391,181,67,11,6,7,17
20220414,Thu,DET,AL,KCA,AL,N,KAN06,9595,190,66,16,6,5,11
20220414,Thu,TOR,AL,NYA,AL,N,NYC21,37255,186,62,13,3,6,21
20220414,Thu,OAK,AL,TBA,AL,D,STP01,8287,153,68,16,6,3,16
20220414,Thu,ANA,AL,TEX,AL,N,ARL03,21440,210,75,24,14,9,19
20220415,Fri,CHN,NL,COL,NL,N,DEN02,35450,206,71,24,11,8,16
20220415,Fri,CIN,NL,LAN,NL,N,LOS03,51891,195,61,12,4,9,13
20220415,Fri,PHI,NL,MIA,NL,N,MIA02,11990,195,66,19,8,7,14
20220415,Fri,SLN,NL,MIL,NL,N,MIL06,26874,190,73,20,11,7,15
20220415,Fri,ARI,NL,NYN,NL,D,NYC20,43820,204,63,15,13,9,16
20220415,Fri,WAS,NL,PIT,NL,N,PIT08,13076,194,67,15,9,8,15
20220415,Fri,ATL,NL,SDN,NL,N,SAN02,41993,202,68,15,6,4,25
20220415,Fri,NYA,AL,BAL,AL,N,BAL12,32197,255,73,13,3,12,22
20220415,Fri,MIN,AL,BOS,AL,D,BOS07,36266,213,68,17,12,8,26
20220415,Fri,TBA,AL,CHA,AL,N,CHI12,19009,171,62,12,4,2,19
20220415,Fri,SFN,NL,CLE,AL,N,CLE08,33469,176,64,11,5,6,19
20220415,Fri,DET,AL,KCA,AL,N,KAN06,16720,138,63,8,3,2,18
20220415,Fri,HOU,AL,SEA,AL,N,SEA03,45023,184,64,18,12,8,12
20220415,Fri,ANA,AL,TEX,AL,N,ARL03,28723,212,70,19,14,7,22
20220415,Fri,OAK,AL,TOR,AL,N,TOR02,35415,180,65,17,5,5,16
20220416,Sat,CHN,NL,COL,NL,N,DEN02,37476,178,70,24,15,5,10
20220416,Sat,CIN,NL,LAN,NL,N,LOS03,51059,173,60,12,7,4,19
20220416,Sat,PHI,NL,MIA,NL,N,MIA02,13412,203,70,19,12,9,19
20220416,Sat,SLN,NL,MIL,NL,N,MIL06,26356,175,65,13,3,3,16
20220416,Sat,ARI,NL,NYN,NL,D,NYC20,37935,192,66,14,5,7,22
20220416,Sat,WAS,NL,PIT,NL,N,PIT08,8676,205,68,18,9,9,11
20220416,Sat,ATL,NL,SDN,NL,D,SAN02,36924,177,64,13,7,5,17
20220416,Sat,NYA,AL,BAL,AL,N,BAL12,28179,206,68,18,6,8,14
20220416,Sat,MIN,AL,BOS,AL,D,BOS07,34990,165,58,11,4,6,14
20220416,Sat,TBA,AL,CHA,AL,D,CHI12,27113,170,62,12,5,4,18
20220416,Sat,SFN,NL,CLE,AL,N,CLE08,13187,199,66,13,5,8,16
20220416,Sat,DET,AL,KCA,AL,D,KAN06,19022,182,60,12,4,9,16
20220416,Sat,HOU,AL,SEA,AL,N,SEA03,38504,156,63,11,4,3,16
20220416,Sat,ANA,AL,TEX,AL,N,ARL03,34493,190,72,18,9,4,17
20220416,Sat,OAK,AL,TOR,AL,D,TOR02,32330,185,71,19,12,3,18
20220417,Sun,CHN,NL,COL,NL,D,DEN02,36391,199,73,22,10,9,16
20220417,Sun,CIN,NL,LAN,NL,D,LOS03,41167,182,64,14,10,10,25
20220417,Sun,PHI,NL,MIA,NL,D,MIA02,11476,212,71,21,14,8,15
20220417,Sun,SLN,NL,MIL,NL,D,MIL06,23001,231,62,12,10,14,17
20220417,Sun,ARI,NL,NYN,NL,D,NYC20,24515,179,61,11,4,10,12
20220417,Sun,WAS,NL,PIT,NL,D,PIT08,8735,200,63,15,7,10,12
20220417,Sun,ATL,NL,SDN,NL,D,SAN02,37694,174,57,7,3,8,16
20220417,Sun,NYA,AL,BAL,AL,D,BAL12,25938,196,63,13,5,7,26
20220417,Sun,MIN,AL,BOS,AL,D,BOS07,28858,171,61,15,9,5,15
20220417,Sun,TBA,AL,CHA,AL,D,CHI12,17798,215,68,15,10,10,17
20220417,Sun,SFN,NL,CLE,AL,D,CLE08,9620,177,68,17,8,5,15
20220417,Sun,HOU,AL,SEA,AL,D,SEA03,26583,176,61,14,9,9,13
20220417,Sun,ANA,AL,TEX,AL,D,ARL03,22650,205,68,17,9,12,19
20220417,Sun,OAK,AL,TOR,AL,D,TOR02,27490,185,60,13,6,8,14
20220418,Mon,TBA,AL,CHN,NL,N,CHI11,26615,163,61,13,6,5,24
20220418,Mon,PHI,NL,COL,NL,N,DEN02,20403,173,60,14,4,5,10
20220418,Mon,ATL,NL,LAN,NL,N,LOS03,52052,194,68,17,11,7,19
20220418,Mon,PIT,NL,MIL,NL,N,MIL06,21512,164,63,14,6,7,17
20220418,Mon,CIN,NL,SDN,NL,N,SAN02,31121,170,62,13,5,9,19
20220418,Mon,MIN,AL,BOS,AL,D,BOS07,32514,208,73,20,9,9,18
20220418,Mon,ANA,AL,HOU,AL,N,HOU03,42646,202,64,15,11,8,18
20220418,Mon,BAL,AL,OAK,AL,N,OAK01,17503,179,63,12,4,6,14
20220419,Tue,TBA,AL,CHN,NL,N,CHI11,26568,189,67,15,10,8,12
20220419,Tue,PHI,NL,COL,NL,N,DEN02,23800,182,64,19,11,6,11
20220419,Tue,ATL,NL,LAN,NL,N,LOS03,51889,169,65,14,4,2,17
20220419,Tue,SLN,NL,MIA,NL,N,MIA02,8475,184,68,16,5,5,16
20220419,Tue,PIT,NL,MIL,NL,N,MIL06,22747,149,59,7,7,2,23
20220419,Tue,SFN,NL,NYN,NL,D,NYC20,0,213,73,17,8,7,16
20220419,Tue,SFN,NL,NYN,NL,D,NYC20,27490,161,60,10,4,6,18
20220419,Tue,CIN,NL,SDN,NL,N,SAN02,31313,161,63,13,8,4,17
20220419,Tue,ARI,NL,WAS,NL,D,WAS11,9261,188,58,13,7,8,19
20220419,Tue,ARI,NL,WAS,NL,N,WAS11,11720,151,60,9,1,4,14
20220419,Tue,TOR,AL,BOS,AL,N,BOS07,31640,190,62,11,3,4,15
20220419,Tue,NYA,AL,DET,AL,N,DET05,15498,239,62,10,4,16,24
20220419,Tue,ANA,AL,HOU,AL,N,HOU03,30212,216,69,19,9,9,17
20220419,Tue,MIN,AL,KCA,AL,N,KAN06,10003,186,66,18,7,7,12
20220419,Tue,BAL,AL,OAK,AL,N,OAK01,3748,191,65,15,3,8,15
20220419,Tue,TEX,AL,SEA,AL,N,SEA03,11067,157,62,13,8,4,10
20220420,Wed,TBA,AL,CHN,NL,N,CHI11,26167,127,48,13,9,5,16
20220420,Wed,PHI,NL,COL,NL,D,DEN02,21490,189,75,23,15,6,16
20220420,Wed,ATL,NL,LAN,NL,D,LOS03,38888,163,59,11,6,9,14
20220420,Wed,SLN,NL,MIA,NL,N,MIA02,8655,183,63,10,2,4,19
20220420,Wed,PIT,NL,MIL,NL,D,MIL06,20790,175,63,13,6,5,20
20220420,Wed,SFN,NL,NYN,NL,N,NYC20,30050,200,69,17,7,7,21
20220420,Wed,CIN,NL,SDN,NL,D,SAN02,25359,176,58,11,6,8,17
20220420,Wed,ARI,NL,WAS,NL,N,WAS11,15774,192,71,19,12,5,15
20220420,Wed,TOR,AL,BOS,AL,N,BOS07,33354,187,71,19,7,6,20
20220420,Wed,CHA,AL,CLE,AL,D,CLE08,0,161,68,16,12,4,15
20220420,Wed,CHA,AL,CLE,AL,D,CLE08,9196,181,59,9,3,7,20
20220420,Wed,NYA,AL,DET,AL,N,DET05,17268,186,68,17,8,5,15
20220420,Wed,ANA,AL,HOU,AL,N,HOU03,29049,188,60,7,5,7,25
20220420,Wed,MIN,AL,KCA,AL,N,KAN06,8969,149,58,11,1,2,14
20220420,Wed,BAL,AL,OAK,AL,D,OAK01,2703,182,64,12,0,2,18
20220420,Wed,TEX,AL,SEA,AL,N,SEA03,9374,176,63,17,5,6,13
20220421,Thu,PIT,NL,CHN,NL,N,CHI11,32341,215,63,13,7,11,24
20220421,Thu,SLN,NL,MIA,NL,N,MIA02,9670,163,62,12,4,4,18
20220421,Thu,SFN,NL,NYN,NL,D,NYC20,28760,155,65,16,8,4,15
20220421,Thu,ARI,NL,WAS,NL,D,WAS11,14424,180,67,15,7,6,16
20220421,Thu,TOR,AL,BOS,AL,D,BOS07,35792,179,66,17,5,3,16
20220421,Thu,CHA,AL,CLE,AL,D,CLE08,8345,187,67,21,7,3,10
20220421,Thu,NYA,AL,DET,AL,D,DET05,21529,154,62,14,3,5,9
20220421,Thu,MIN,AL,KCA,AL,D,KAN06,15540,163,59,11,1,4,13
20220421,Thu,BAL,AL,OAK,AL,D,OAK01,4429,170,66,18,10,1,16
20220421,Thu,TEX,AL,SEA,AL,N,SEA03,12570,227,73,18,14,13,23
20220422,Fri,NYN,NL,ARI,NL,N,PHO01,20939,209,74,17,11,4,18
20220422,Fri,MIA,NL,ATL,NL,N,ATL03,40402,184,62,11,3,6,22
20220422,Fri,PIT,NL,CHN,NL,N,CHI11,25005,188,66,15,6,6,18
20220422,Fri,SLN,NL,CIN,NL,N,CIN09,20470,199,70,19,5,9,17
20220422,Fri,MIL,NL,PHI,NL,N,PHI13,29285,200,64,15,6,8,22
20220422,Fri,LAN,NL,SDN,NL,N,SAN02,44482,205,64,12,7,10,16
20220422,Fri,SFN,NL,WAS,NL,N,WAS11,23751,173,67,18,7,6,15
20220422,Fri,BAL,AL,ANA,AL,N,ANA01,31679,175,65,16,8,2,16
20220422,Fri,TOR,AL,HOU,AL,N,HOU03,36757,173,67,14,7,3,17
20220422,Fri,CHA,AL,MIN,AL,N,MIN04,14257,184,60,11,2,6,20
20220422,Fri,CLE,AL,NYA,AL,N,NYC21,41062,178,66,16,5,4,24
20220422,Fri,TEX,AL,OAK,AL,N,OAK01,7012,185,63,11,7,8,19
20220422,Fri,KCA,AL,SEA,AL,N,SEA03,24206,162,65,16,5,3,15
20220422,Fri,BOS,AL,TBA,AL,N,STP01,16902,201,69,17,7,6,14
20220423,Sat,NYN,NL,ARI,NL,N,PHO01,25413,199,66,18,7,6,17
20220423,Sat,MIA,NL,ATL,NL,N,ATL03,41931,224,75,23,16,8,21
20220423,Sat,PIT,NL,CHN,NL,D,CHI11,39917,167,78,26,19,4,8
20220423,Sat,SLN,NL,CIN,NL,D,CIN09,28598,193,62,13,5,9,15
20220423,Sat,MIL,NL,PHI,NL,D,PHI13,30612,177,66,16,7,2,16
20220423,Sat,LAN,NL,SDN,NL,N,SAN02,44444,207,63,10,5,7,21
20220423,Sat,SFN,NL,WAS,NL,D,WAS11,27799,168,67,17,7,3,14
20220423,Sat,BAL,AL,ANA,AL,N,ANA01,43883,191,67,12,9,10,15
20220423,Sat,COL,NL,DET,AL,D,DET05,37566,182,74,27,13,5,17
20220423,Sat,COL,NL,DET,AL,N,DET05,28635,167,63,9,5,6,22
20220423,Sat,TOR,AL,HOU,AL,D,HOU03,36075,174,66,16,5,3,14
20220423,Sat,CHA,AL,MIN,AL,D,MIN04,16686,212,72,21,11,6,22
20220423,Sat,CLE,AL,NYA,AL,D,NYC21,39180,170,61,13,9,6,15
20220423,Sat,TEX,AL,OAK,AL,D,OAK01,9120,161,60,8,2,3,17
20220423,Sat,KCA,AL,SEA,AL,N,SEA03,28583,246,77,26,19,13,19
20220423,Sat,BOS,AL,TBA,AL,N,STP01,19137,185,64,5,4,7,20
20220424,Sun,NYN,NL,ARI,NL,D,PHO01,23570,176,70,16,6,3,15
20220424,Sun,MIA,NL,ATL,NL,D,ATL03,38440,222,69,18,9,15,26
20220424,Sun,PIT,NL,CHN,NL,D,CHI11,28387,217,69,16,5,11,20
20220424,Sun,SLN,NL,CIN,NL,D,CIN09,23124,167,61,15,5,5,15
20220424,Sun,MIL,NL,PHI,NL,N,PHI13,26175,169,60,8,1,3,26
20220424,Sun,LAN,NL,SDN,NL,D,SAN02,44930,182,68,16,12,5,16
20220424,Sun,SFN,NL,WAS,NL,D,WAS11,26003,199,73,22,15,5,14
20220424,Sun,BAL,AL,ANA,AL,D,ANA01,41984,222,63,16,13,14,15
20220424,Sun,COL,NL,DET,AL,D,DET05,20088,175,70,18,8,5,11
20220424,Sun,TOR,AL,HOU,AL,D,HOU03,39534,225,77,21,14,8,21
20220424,Sun,CHA,AL,MIN,AL,D,MIN04,16197,230,73,18,10,12,21
20220424,Sun,CLE,AL,NYA,AL,D,NYC21,39050,163,67,19,12,6,19
20220424,Sun,TEX,AL,OAK,AL,D,OAK01,11083,176,59,9,2,8,16
20220424,Sun,KCA,AL,SEA,AL,D,SEA03,28548,252,84,19,9,10,23
20220424,Sun,BOS,AL,TBA,AL,D,STP01,20993,158,63,15,6,5,12
20220425,Mon,LAN,NL,ARI,NL,N,PHO01,17750,153,65,12,4,3,17
20220425,Mon,SFN,NL,MIL,NL,N,MIL06,21186,181,63,11,6,5,23
20220425,Mon,COL,NL,PHI,NL,N,PHI13,20130,189,63,14,8,5,13
20220425,Mon,NYN,NL,SLN,NL,N,STL10,35455,180,69,14,6,4,20
20220425,Mon,CLE,AL,ANA,AL,N,ANA01,23099,142,58,11,3,6,11
20220425,Mon,HOU,AL,TEX,AL,N,ARL03,17420,194,70,19,8,6,15
20220425,Mon,BOS,AL,TOR,AL,N,TOR02,20981,136,63,17,8,1,11
20220426,Tue,LAN,NL,ARI,NL,N,PHO01,18063,173,59,13,7,9,15
20220426,Tue,CHN,NL,ATL,NL,N,ATL03,31990,151,59,10,3,0,12
20220426,Tue,SDN,NL,CIN,NL,N,CIN09,10056,191,72,20,14,6,18
20220426,Tue,COL,NL,PHI,NL,N,PHI13,22300,199,69,17,11,7,13
20220426,Tue,MIL,NL,PIT,NL,N,PIT08,8493,209,79,27,19,7,15
20220426,Tue,OAK,AL,SFN,NL,N,SFO03,32898,181,63,12,10,6,21
20220426,Tue,NYN,NL,SLN,NL,N,STL10,32215,212,61,11,3,8,13
20220426,Tue,MIA,NL,WAS,NL,N,WAS11,12613,193,67,17,7,8,16
20220426,Tue,CLE,AL,ANA,AL,N,ANA01,22551,154,62,12,5,2,19
20220426,Tue,KCA,AL,CHA,AL,N,CHI12,12031,200,64,11,6,13,13
20220426,Tue,DET,AL,MIN,AL,N,MIN04,11803,185,62,13,7,9,20
20220426,Tue,BAL,AL,NYA,AL,N,NYC21,28596,199,72,20,20,6,17
20220426,Tue,SEA,AL,TBA,AL,N,STP01,9257,195,73,19,10,7,18
20220426,Tue,HOU,AL,TEX,AL,N,ARL03,16469,182,61,9,6,7,15
20220426,Tue,BOS,AL,TOR,AL,N,TOR02,22611,227,70,17,11,8,24
20220427,Wed,LAN,NL,ARI,NL,D,PHO01,15138,156,57,7,3,6,12
20220427,Wed,CHN,NL,ATL,NL,N,ATL03,30362,244,76,19,9,10,22
20220427,Wed,SDN,NL,CIN,NL,N,CIN09,9192,208,68,18,13,10,19
20220427,Wed,COL,NL,PHI,NL,N,PHI13,20127,200,69,24,10,5,16
20220427,Wed,MIL,NL,PIT,NL,N,PIT08,8331,181,59,5,3,11,18
20220427,Wed,OAK,AL,SFN,NL,N,SFO03,32014,180,62,10,1,5,18
20220427,Wed,NYN,NL,SLN,NL,D,STL10,34822,209,74,27,14,5,18
20220427,Wed,MIA,NL,WAS,NL,N,WAS11,13356,200,61,9,3,9,17
20220427,Wed,CLE,AL,ANA,AL,N,ANA01,28557,192,74,25,14,4,16
20220427,Wed,KCA,AL,CHA,AL,D,CHI12,12363,162,61,13,9,6,20
20220427,Wed,DET,AL,MIN,AL,N,MIN04,11829,143,60,11,5,4,13
20220427,Wed,BAL,AL,NYA,AL,N,NYC21,31122,177,62,13,6,3,17
20220427,Wed,SEA,AL,TBA,AL,N,STP01,7290,161,62,12,5,5,19
20220427,Wed,HOU,AL,TEX,AL,N,ARL03,20399,197,67,14,7,7,18
20220427,Wed,BOS,AL,TOR,AL,N,TOR02,20468,185,69,18,8,5,17
20220428,Thu,CHN,NL,ATL,NL,N,ATL03,34183,169,62,14,5,6,18
20220428,Thu,SDN,NL,CIN,NL,D,CIN09,10449,215,69,19,12,9,15
20220428,Thu,COL,NL,PHI,NL,D,PHI13,20098,188,59,9,8,11,19
20220428,Thu,MIL,NL,PIT,NL,D,PIT08,8332,188,68,15,5,3,24
20220428,Thu,ARI,NL,SLN,NL,N,STL10,33464,181,68,21,11,6,11
20220428,Thu,MIA,NL,WAS,NL,D,WAS11,12454,166,62,9,4,6,15
20220428,Thu,CLE,AL,ANA,AL,D,ANA01,18826,155,59,10,4,6,13
20220428,Thu,KCA,AL,CHA,AL,D,CHI12,11242,200,66,11,6,9,15
20220428,Thu,DET,AL,MIN,AL,D,MIN04,19365,189,71,23,7,6,14
20220428,Thu,BAL,AL,NYA,AL,D,NYC21,29268,231,74,26,14,7,21
20220428,Thu,SEA,AL,TBA,AL,D,STP01,6749,184,58,13,3,7,15
20220428,Thu,HOU,AL,TEX,AL,D,ARL03,19484,157,61,8,5,2,15
20220428,Thu,BOS,AL,TOR,AL,D,TOR02,23144,162,62,10,1,4,13
20220429,Fri,CIN,NL,COL,NL,N,DEN02,30206,205,73,26,14,12,14
20220429,Fri,DET,AL,LAN,NL,N,LOS03,49394,163,60,12,5,5,15
20220429,Fri,SEA,AL,MIA,NL,N,MIA02,9963,186,68,20,14,4,18
20220429,Fri,CHN,NL,MIL,NL,N,MIL06,29062,195,65,16,11,9,17
20220429,Fri,PHI,NL,NYN,NL,N,NYC20,32416,198,57,10,3,7,25
20220429,Fri,SDN,NL,PIT,NL,N,PIT08,9755,199,68,17,10,9,12
20220429,Fri,WAS,NL,SFN,NL,N,SFO03,38256,226,85,33,18,4,17
20220429,Fri,ARI,NL,SLN,NL,N,STL10,40753,204,65,14,7,9,13
20220429,Fri,BOS,AL,BAL,AL,N,BAL12,15685,177,64,11,3,6,14
20220429,Fri,ANA,AL,CHA,AL,N,CHI12,23709,199,68,16,6,3,16
20220429,Fri,NYA,AL,KCA,AL,N,KAN06,16460,178,67,18,13,4,12
20220429,Fri,CLE,AL,OAK,AL,N,OAK01,12910,201,71,21,17,6,20
20220429,Fri,MIN,AL,TBA,AL,N,STP01,9928,136,60,11,7,3,17
20220429,Fri,ATL,NL,TEX,AL,N,ARL03,25829,203,68,15,8,9,20
20220429,Fri,HOU,AL,TOR,AL,N,TOR02,35066,222,78,27,18,10,26
20220430,Sat,CIN,NL,COL,NL,N,DEN02,32179,151,57,10,5,4,12
20220430,Sat,DET,AL,LAN,NL,N,LOS03,52613,185,67,14,6,6,19
20220430,Sat,SEA,AL,MIA,NL,N,MIA02,29010,166,59,11,4,8,21
20220430,Sat,CHN,NL,MIL,NL,N,MIL06,37263,183,70,18,10,6,30
20220430,Sat,PHI,NL,NYN,NL,N,NYC20,40036,228,64,10,5,12,14
20220430,Sat,SDN,NL,PIT,NL,N,PIT08,20483,187,70,15,12,5,15
20220430,Sat,WAS,NL,SFN,NL,D,SFO03,33241,200,69,22,9,6,15
20220430,Sat,ARI,NL,SLN,NL,D,STL10,40144,158,63,7,2,1,13
20220430,Sat,BOS,AL,BAL,AL,N,BAL12,19927,189,70,12,2,4,15
20220430,Sat,ANA,AL,CHA,AL,D,CHI12,33762,175,63,16,4,3,14
20220430,Sat,NYA,AL,KCA,AL,N,KAN06,23965,188,64,15,2,11,12
20220430,Sat,CLE,AL,OAK,AL,D,OAK01,6707,162,66,17,4,4,14
20220430,Sat,MIN,AL,TBA,AL,D,STP01,18846,185,73,18,10,6,25
20220430,Sat,ATL,NL,TEX,AL,N,ARL03,36097,136,57,8,4,4,14
20220430,Sat,HOU,AL,TOR,AL,D,TOR02,40732,163,65,14,3,5,14
20220501,Sun,CIN,NL,COL,NL,D,DEN02,32574,176,65,16,11,7,13
